group,path,category,size,orig_size,sha256,completed_at,signature,manual
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00605.wem,AI Criminal (Group),31681,31681,b988c5f625e5706601bc3c502562c54ae345ed9a939ea7921268230635bfa93c,2026-05-21T21:06:56+00:00,39b8ee26693f445ead3dbdf8f682b0bed5d4e543812b4e6d358c73ea75fb893e,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00606.wem,AI Criminal (Group),14889,14889,d6cdffc186d59840b643b7a64bfee0a1c05143f249f267ef736b0b43111acbf6,2026-05-21T21:06:58+00:00,72995e2e9d9c46dc480fadc36ec2262c524347bb10618aaebe01483709dbddf7,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00607.wem,AI Criminal (Group),15533,15533,0bafd884fc6ea55a00d20ed49a92a2f5873d8b5656c1bf6b1074ec866e3a3f4b,2026-05-21T21:07:00+00:00,895dc69d87dcf4f33416202b5a1a708a2429b092a7a12482d429602414c9ca45,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00608.wem,AI Criminal (Group),13920,13920,1efee56a982d3c5a86e3aa760181baa64dedd5a9d1b5cb821dd204d80bce2db4,2026-05-21T21:07:02+00:00,11ff1b6a10d1830044b78e317ac6e9f8109c60fec6c10611e395c86264ea1545,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00852.wem,AI Criminal (Group),33577,33577,0dcb81bd3790ffc64d8bff49227391575e61cfc1a79d7be82cd25eed4713dd18,2026-05-21T21:07:05+00:00,04835e27a5b5ff6442d9364850af04b4488311b46d59272a30e4155121fec68d,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00854.wem,AI Criminal (Group),30682,30682,f10d76c99ed03c1a94923f528e67d23016ac68ad1a5a9a44657844dbcd555461,2026-05-21T21:07:07+00:00,9344dc529b5843516dd2ab0295f662150b005816aa39de42d76b816c5e1520fb,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_00855.wem,AI Criminal (Group),22613,22613,b6333802d453d39f3a77658910f14b8528809dd76e4740b5258107151158306a,2026-05-21T21:07:09+00:00,0645dea84c35b0d72fa5dc30bb003ca3fa2caf1b42e8ccb6929753bba1b50506,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01119.wem,AI Criminal (Group),21361,21361,a43ad95729f4475191d72ce399736498b8850eff1dc82969122ceb81c28c079f,2026-05-21T21:07:10+00:00,237ed80a9e3e42716f1a9e906d6717990627cf6f9067135e826352c136239b61,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01120.wem,AI Criminal (Group),27141,27141,6e5a3a79b06164c2ea9a5a54395b7b7238dab4fb764c71cc7383c8583d58b788,2026-05-21T21:07:13+00:00,762711550b77ed457489abe347564c4d2c4f0dea79d43916a4639a432717c8bc,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01121.wem,AI Criminal (Group),37001,37001,3ee9e808135e17dadcc0722a6c50cfa99bfb0436266eeaa88dc5a51ef5fc26a4,2026-05-21T21:07:15+00:00,1cdd563e03fc201637478311dc3f723887f6209c152d0030dc9f7fe1299f93ab,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01122.wem,AI Criminal (Group),31939,31939,2bde69e871482f18be3f141ea11bef5c030eea81a8f64393f06bec4c6ca96aa6,2026-05-21T21:07:17+00:00,04662879938573a3c62f87d6a16b3fb543eac95a835813905927fc33fdf59a1f,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01123.wem,AI Criminal (Group),26131,26131,8edf5fc301dd13a51ac36eafb28928c0ab8107911f1b117b0436c8fcbeb692be,2026-05-21T21:07:19+00:00,b75438b905999fb715430d4760d6aedc7d4f86a63e49cfd6d1f1f4c5b5d9b415,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01124.wem,AI Criminal (Group),33213,33213,077e8ddc6f3c73537ab1ed06ffe2d43af15b219056854fd1a1c63d95b1fec634,2026-05-21T21:07:21+00:00,1423cda9b871cabc81daf54ff8ac40d92eb0183bd36416c5df6e4c08a413a18e,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01125.wem,AI Criminal (Group),21666,21666,d6fc9ad26d8e800c219671b5425ba89d2de5e86a3ecc7ef8f9731819e1137285,2026-05-21T21:07:23+00:00,b99758a442a2793817270d256c5125a38a9615e45614e239937da59dbe2f6fe4,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01126.wem,AI Criminal (Group),33614,33614,8c922448833cd6382a5d391b3d4f8cc37c2cb43ed4553efbc7f8dc8d9625e1d2,2026-05-21T21:07:25+00:00,136de2d11d59c1d7d0c1f769db9142a8c3475513d9278e927b0a1943bf55b048,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01127.wem,AI Criminal (Group),24963,24963,16fda12afec6f13709d3e79288701875728ab59e47b117c1afeef5b383da78b3,2026-05-21T21:07:27+00:00,b0d2ae9c51dec1fd11b33e4ede0566d60ff5653b656b1ef90c6c55082e0cad61,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01128.wem,AI Criminal (Group),28402,28402,72a8d265709e7134565fc34293b4ddf8a7f8b91cd6a27622c2e9cb073eefdd05,2026-05-21T21:07:29+00:00,765f44c21fe773386cc40a48138a3e135cfa78b1640295b9cc76db233f70ad4c,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01129.wem,AI Criminal (Group),22276,22276,d34384497895bfad41ea1178bfb65bdacc14ad6c5b0ff47bd0547e928cdeb719,2026-05-21T21:07:31+00:00,7c71281d084ffac6f8a5e1651129bd68fe63fa5b9c4266a0c929ede4cb8bd5f9,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01130.wem,AI Criminal (Group),47616,47616,e1e3acb1aa0e144755e1133bb4591d0e8d6ee0694650e1b986a3b9949fc12415,2026-05-21T21:07:34+00:00,1326962a49d0a38941c3367ef8765a5b1cd948ac68e0425f4a689372fef3be29,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01131.wem,AI Criminal (Group),22795,22795,32031ac399911e3680a31f9f8bfe33fffe5abace21711db4877e10de3a61b560,2026-05-21T21:07:38+00:00,68bbc115517232026a326522c687448acaf71359c8e262aa189a8dc209b31101,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01132.wem,AI Criminal (Group),25890,25890,b496dfa5aca120e3d7cb09ec8a3c1c96423d161ed51db6fe89a3152eee4d5f6a,2026-05-21T21:07:41+00:00,7977cba4702d17dff7e13e86a1085025166bac4acf5e9aaac6e5545eb221beeb,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_01133.wem,AI Criminal (Group),41861,41861,e297defd27f0124be4755ffcb02a02c6d27af768d489c1d0523d4bbfedc8ec3a,2026-05-21T21:07:44+00:00,71971f1d9f3c00c2293e27ae50d2eeefea2f1a9c78185b085fd5563799cdf0a4,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02508.wem,AI Criminal (Group),23933,23933,d2eeb27dc45f794f36fb6eabb1d93d821d3099e3859fc6937e98ee394ba930f8,2026-05-21T21:07:48+00:00,c9877e13aa48917b14c6fc6b81039db7aaefd7bd7bf6a8fa54ac3b7727e3fef1,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02509.wem,AI Criminal (Group),22948,22948,e03ecee733493ebc50723d34d71316d6ed1e8e0a31d0244e3dc9b7d0d20b68ca,2026-05-21T21:07:51+00:00,9209ffdc19805a944aa6fe31497d8d0baab73a4399dbb62ec6266cd72715e4ae,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02510.wem,AI Criminal (Group),21736,21736,0823573745456a5dd7df4a4ddd97d9616b2bf58c573b02d3de08f09e911d15c4,2026-05-21T21:07:53+00:00,255d95cb63cb6d498644a132b90c81dc97d083210625474e7c1d74dc522a142e,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02511.wem,AI Criminal (Group),17693,17693,cf3d894203362859d0f3496a9ed5604758a69c2bbd7afb4d70bec0b848a5bd65,2026-05-21T21:07:55+00:00,53eba33633a61a7b861cfa1ece8cc9c16f1114eeb1e03bf82ef66d3e17697daa,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02512.wem,AI Criminal (Group),17853,17853,f61c49707cd810118c0527538c8ba81b13341dfcba55837217e2b732f1628342,2026-05-21T21:07:57+00:00,8423f7b3ede2a83d78497018a8233b4fc478c4bed937d8b9240405e32d57f718,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02513.wem,AI Criminal (Group),16631,16631,616d7e86e89ee370ae624b6eeb957dcfeded9e218dc8e3d94800bec4e3030618,2026-05-21T21:08:00+00:00,d7b8fe0366bd9882ac721a0a88963e1c7882c05b51145f7b1c0b3a645397a8c9,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02514.wem,AI Criminal (Group),17396,17396,78682f7dbbb10200eff0910f3da8492104c0a75279f3e1a859abdc780a58f253,2026-05-21T21:08:02+00:00,3c64ad974b985a004197f9ed3e6fd183258c3eac708928ec5633853c117c2376,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02515.wem,AI Criminal (Group),15760,15760,993a3a90ca5c093573dd4aeb1accf4f0326e2bf507410cf461cb70a7ae408ab4,2026-05-21T21:08:04+00:00,699bdb17cb94163c1bbd0b2fc60b94b16fb5b4cba33ca3a4d5c6d0022d7967b6,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02516.wem,AI Criminal (Group),13261,13261,1a723b4444611c66cc0123473899f07a76833a2ed4146a45725a20eda7270738,2026-05-21T21:08:06+00:00,20ee1395aa7235f2166099327c958235244af0b64f4b12dcf14fe5fa5bb8c0b0,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02517.wem,AI Criminal (Group),13617,13617,351a2f39f3f657e3da0493861757c9696aa58d28722add3ecda53ad13f178532,2026-05-21T21:08:08+00:00,fddbec4ea48c92d98e899aa9a92a888fed4d0f806692731d700d75de0b4048f1,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02707.wem,AI Criminal (Group),14572,14572,cf2490b10602cd4380ee3c4eba6b0bcfc7e62948d344b9fdbcf4cb7880f70bdf,2026-05-21T21:08:10+00:00,5b647ac40ddf71cebfa6e51a45dba60498f2abb1616ad1b293a15c5d36951f45,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_criminal_02708.wem,AI Criminal (Group),10260,10260,88f748a62e302f132a60506a32349691cc5e8754665cf57ab1dffb3544047c73,2026-05-21T21:08:12+00:00,ecd5545b5dd75c967c585b516e084fe998f3cc100c0d30222796a3f038e54633,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05106.wem,AI Ambient (Group),19627,19627,7f4517ef8f65e2fe210b6c858d2412999df5721e7237ce61dcf2c2f0172f38ed,2026-05-21T21:08:14+00:00,6876811480a1cfc7151457f1b91f67ac5a55ca7a4c870faa027670c9e30ad517,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05107.wem,AI Ambient (Group),22872,22872,91981a578b483ba2e9199cc6558c198c5b6010f663b47904f9732e9e6718a37f,2026-05-21T21:08:16+00:00,5855c8045ad30254c80f230fa5c18551956a30939e249cda5b0ad49fa486c168,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05108.wem,AI Ambient (Group),19669,19669,de8aacd906614e4d15c449959a446dff9a1e9201444cb5ed6f39d990237c59cc,2026-05-21T21:08:19+00:00,3d4d7a92df2afa8c4a2215d07da0fb475f31accb18824d5650e05998b95a4430,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05109.wem,AI Ambient (Group),20430,20430,2b1d0d050ba3a3860b112bf64b5799f42dd4bf066dce21d29554c3a48d99ff06,2026-05-21T21:08:21+00:00,09284ad2a5afd9898bda7264075c3090bc704d7ce29b32b9b032cf13b8f6bdcf,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05110.wem,AI Ambient (Group),28944,28944,e8b292999a8ea72fcc86eed031f3c5594e2a1ab785a86830380a67f1f05d54a7,2026-05-21T21:08:23+00:00,bf6d642278c60c95534d6e83efc3d5a34ccae41233def7c8582c3ae4970a8e0e,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05111.wem,AI Ambient (Group),17214,17214,5f4af81642b550f8e01d5d741d11a7a53c004d84281732b60d63bb9ebccaa6b3,2026-05-21T21:08:25+00:00,133e6356f8afa96bacf6183cb304ca77ab36805c5f8abdfd4c9e89a09c4cf57b,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_detect_05112.wem,AI Ambient (Group),16313,16313,5d5b231019ead936b4dab892edf5d35620b19d937acd0f1d3484236ecbc3688a,2026-05-21T21:08:28+00:00,e797c3eb601bcd8095d2050ad116846adc172a48268ab137904b4185a61fc597,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_01990.wem,AI Ambient (Group),11493,11493,bc05a9f2967bf6aac823be51aeec989b524cd5ff66534f3be7ee79ad67c9954d,2026-05-21T21:08:30+00:00,8ecdbf79322f08f62506402f5c875dd5d47ab6aa31fa31024040da5f1fe847d1,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_01991.wem,AI Ambient (Group),18314,18314,a18c26e1726315b88fc525858cb8ebd9119448e7bc46f69f6e6881a51ef9b6af,2026-05-21T21:08:32+00:00,ff66b90f683a376116dd1492203edc12e9062c74fdc54eae7c4b92f641a4068e,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_01992.wem,AI Ambient (Group),13765,13765,9c3ca1ea07d487feff7884ccda479cebc0e6e7f6754d0644ef6c272bb17f7d1a,2026-05-21T21:08:34+00:00,0a6cfff90d3a3de78976cdb56119e5f71b9a9deb14c03b58ca3813bac732845c,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_01993.wem,AI Ambient (Group),16269,16269,3e5241913859425b2ff3995f850e76ce3f0885ea1fd4cf857b40e126e85a6604,2026-05-21T21:08:36+00:00,ea70d1c1df22a5ceef87ae6f03b0633e89342babee3fba198c4d8da0ca6b7916,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_01994.wem,AI Ambient (Group),15925,15925,ebc708c860669f59b2817b018bd1f6ca8ad3120fb8bde5ca7bf103c48c9338f6,2026-05-21T21:08:38+00:00,1df890a3860d9c3704ae270ac85ccedfdcf56a7e8e833acb5eb21c2815e1ff7a,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_03379.wem,AI Ambient (Group),8982,8982,89428bbe86e8b99971ba4684c01f9cb6979e33dbf78bafa1ab1d1494ef7541f7,2026-05-21T21:08:41+00:00,e0342dfffcccedc883bfc51839263be8263cf77e8ee2cff5095105798e5f3050,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_03380.wem,AI Ambient (Group),12544,12544,0ef669253b08d4611b9f3be436bf4d547cf39b7df094b85767b6294f669224eb,2026-05-21T21:08:43+00:00,2a42ff8f7738ee4335a4760d0bc01901e4bab8860b09aed720d534cdbc66b02d,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_03381.wem,AI Ambient (Group),16265,16265,2cd84e9552a30f19ce67c2448e0552d4967cfcdaa3b55e2d81fc11aa629eac1a,2026-05-21T21:08:45+00:00,2a9ec88d7b2c50a240a4eafb18961e3b5372b1e02a429a7ab108a865c8910a2f,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_03382.wem,AI Ambient (Group),30613,30613,781b77187914f5cac72f398f432cf285c774d4a328cc685bad268acecbb5f47f,2026-05-21T21:08:47+00:00,242506f3791233164cde41e178fbadd1a81a1dd4e2c3035254eae55271f5a0fa,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_03383.wem,AI Ambient (Group),12342,12342,de716236ce74650414a39a4b8f3305a0cbdd3c232f1cd73ba32cc8d092e8fccd,2026-05-21T21:08:49+00:00,973ed5cc8967d961209ad7ce46b1e25b0062aa7927724d4424d1aab4b736c0e4,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_08001.wem,AI Ambient (Group),18832,18832,63a7f3a74bc073fe3c96b737f6d69cb80653839720a96ff3e8e8e77ff66b8665,2026-05-21T21:08:51+00:00,aa3dbbc99f1ee6473d17ccd333e57f2e8041f5c4670f36603cc8f338b3b3155a,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_08002.wem,AI Ambient (Group),15076,15076,e3306d9ea13fdbbd8b0b49567ed53fd4353eaaa9888cac7f8a0d1175b70ccfa4,2026-05-21T21:08:53+00:00,af617c3fe3f9bcba531d9397270dce03918cc1c998c1285ebaeabc4734c7a8ac,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_08003.wem,AI Ambient (Group),7755,7755,e34dd2e8caa89717779a5d9d0084c80c60d9c81fd9473dece1ecfe3437502a8d,2026-05-21T21:08:55+00:00,fe512a8e86adca54f8db3e27e78d847f6c536d3d721e1b3b4e2500151fa88ff9,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_08004.wem,AI Ambient (Group),14492,14492,49f19b3dda48e9d713a8b7de7619ba3be72f8ba66635913fbac06e278b82ac12,2026-05-21T21:08:58+00:00,d22e6c539a39534be4cb94a973f5708109f5f83ba13940d76d23d10a01a649e7,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_glance_08005.wem,AI Ambient (Group),29853,29853,68a8728d50e14ed0b44b8259c3f9f947b7a1d8138ff52fe4c076efb947bb1682,2026-05-21T21:09:00+00:00,b1bd5967fb9b8dba10ebfbd0a8d9ad08f662b02075aaabb389e4fedc207ae0e7,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_01945.wem,AI Ambient (Group),6745,6745,2dbe4f2859f4da24cebc81cad60323ea91c684f7679e90243b803297613b8428,2026-05-21T21:09:02+00:00,e80a26212766ef592c721a5d9ce258c867e3341dabce62565566bfd21ca98da9,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_01947.wem,AI Ambient (Group),12554,12554,392e0b7a7e8097e12d66af98367149cde56a261fe240324078bcb2cedf5acaf5,2026-05-21T21:09:04+00:00,3dbfe8bd9ff03a646cd81206cc9c8efad8152f906d019cdc0310d4ab7756cb2f,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_01948.wem,AI Ambient (Group),11141,11141,dbbb3367643c81daca5a7c3050c69ee86ebc8866c7cc3e7ea9014f0d951be880,2026-05-21T21:09:06+00:00,878694db3756747ed8c0153015c5a4c320b86c110e86b103c5683a2d9e30cf55,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_01949.wem,AI Ambient (Group),13078,13078,4061a6ad81f58f508b8c06bfa8536d42ed1d3ea4ba0553593356ff36c632a28b,2026-05-21T21:09:08+00:00,32c4e0cb7a4bf6ce405b337a77253f7dac6d80877ddf399ed4c146ebbe210f15,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_03334.wem,AI Ambient (Group),11989,11989,86e1e9be065139464f932ff07c2a547344cc7c6f065ff867d91601d7321f020e,2026-05-21T21:09:11+00:00,8affa3c5fe193e4bdd1d504be8160f67053feb678479f9f473c6a079289fac68,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_03336.wem,AI Ambient (Group),18695,18695,6ba2fcbfbda13c539b93de79f667f9ddd4082a83109cb402112942df04ff66e6,2026-05-21T21:09:13+00:00,0592bbe82459c3970e50be06b8832918b264fdfc54f454246a5b9d14deb68a86,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_03337.wem,AI Ambient (Group),15575,15575,9ac28ccf71dc3b5ed582a28d4e8cf3ab9d98333a5adcc9338bc7915af7a63244,2026-05-21T21:09:15+00:00,36472ea7ce7d4c1e3fdf5be83c7fb7d36eb9d265ee2ddbc3c959e4cbca465c38,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_03338.wem,AI Ambient (Group),16950,16950,cc5b1d7fd1a3ca23795ca851489e9a8f5004abbde79c6ff873896e79965705b2,2026-05-21T21:09:18+00:00,ca6a8204eafdef7b6503a7214cd0f2e0b85796381b97d1c7f17fb09657f311e1,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_07956.wem,AI Ambient (Group),13152,13152,68173e7ea1460c24ed40705bef1f9d674000cbab9c8381cc9bc5868861a2d64b,2026-05-21T21:09:20+00:00,a4aad927084eaf846aa51484dcad76eb9a3dc63a7f72bd5023b4c12d8667e92f,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_07957.wem,AI Ambient (Group),23684,23684,5d093aad0bdb39f30efd148735f9efe16b7aa0f587e0917f8ca88a939b04779f,2026-05-21T21:09:23+00:00,cc8b4f2d318bce2de7d5a8bfe65ac4dde042ed62853233c38d2526c62ac1045a,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_07958.wem,AI Ambient (Group),29024,29024,587ab083920adbda719f8df95fe28f85b14589a4eb90145a8afc5f384a0fded4,2026-05-21T21:09:25+00:00,2c38e2fcab478fc3d43283ffe3e9e783e82e1b1033f37e614aa2cedc0a1a02a8,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_07959.wem,AI Ambient (Group),14929,14929,72ca6667c5f18f582061cecb6af64ee3cce139ab1218213344413feef22b8e68,2026-05-21T21:09:27+00:00,12edc15a88f78e16df1a618932af5e004e7b6e4134cfbf760a03c0f4c7accccf,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_hello_07960.wem,AI Ambient (Group),17469,17469,3fb24a89afa61cb7da7a142c6f6eaf002bfdd23068df8a7d762ca0c97ab51990,2026-05-21T21:09:29+00:00,672843214301b3cf1c7d80919b5f3706c67ce2fe9875921ee935d1e9e576e67f,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05119.wem,AI Ambient (Group),16862,16862,b16ed8c98b8576563f760bdd1bb34938d3f2d46429032e23e76961f88b62ab28,2026-05-21T21:09:31+00:00,4d094c5c44504d8b44bb486371dae342a91c33c80eedb8520fa0eefa7f9799fe,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05120.wem,AI Ambient (Group),20457,20457,1b44dffab9640bb44d226bfbeb696ae3eb30d6c0a1121b606873cb0290afac69,2026-05-21T21:09:33+00:00,0f08a49910e8f79b51c14b7919df0217a0e431435773bd0da91ebe185c6f18c1,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05121.wem,AI Ambient (Group),12265,12265,be801abe20c7b3167b665c04ddbcb40245da3a38ae6f7d41496e3559d3702bb0,2026-05-21T21:09:35+00:00,7e505d88476d39d1506274a4e3eb3133560585d89104c164dcffbe19093c5307,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05122.wem,AI Ambient (Group),20863,20863,68be764fb159e26e9e8e7727f064c6f2c3fe227a8ffb40ca26812c3eb47fc752,2026-05-21T21:09:37+00:00,c35efc455ec07f60c67faf42edfc7a79981ec3b4b8b8e2a83e75b79e864bee81,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05123.wem,AI Ambient (Group),17592,17592,d5d6c58c96cfa197d9d4b816776db410dced71a30e76c9ceeffa748e74e6fe6a,2026-05-21T21:09:40+00:00,9544ff34ece9a551081efbb80a317d3142675f0c896a2c1d96a1b8fdc6466eec,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05124.wem,AI Ambient (Group),21780,21780,9013e69bef87838aa950407e9974469f9d566ee9fc097210b7361495c817cb19,2026-05-21T21:09:42+00:00,61236e2262199c65991150da571d293e1174c7e36efc438ae594c125f99de6f2,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_05125.wem,AI Ambient (Group),16601,16601,a8890b6147b2118d382a90d3f445b228b94cac76b5cadc60e8588a24ac2d65b1,2026-05-21T21:09:44+00:00,ca7f0c5d3f78dcf89ceb7cda5698f9e9027c4b269fb908dd9d2ee98a658d4e83,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05132.wem,AI Ambient (Group),24089,24089,13a4a0a738b62ddc6e47c0dba60dfd9373cc5a18a533fae5101106cb2b5be3b4,2026-05-21T21:09:46+00:00,fbfe41335ff8a9e68e53fc5d90cf6a7b9ce1da1e97747461bca08e421de76c26,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05133.wem,AI Ambient (Group),21566,21566,4b0d61d8162cf156eec4780c11e99b0e3e0d4c752da2c5325d3982ac5d3c97b9,2026-05-21T21:09:48+00:00,0ce7ca22690be6c09d606eefbb27aa55091cb8e7f28908c11b39a94c10b76ec7,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05134.wem,AI Ambient (Group),16773,16773,d65cf6c13916e34e3fc89dc36014abfed712aeea0ce5bbcb8600ea2a4c01fa4d,2026-05-21T21:09:50+00:00,39710f115b3234680df1830868cb9cfb8b844bde79e1bd7f1d11364c16442063,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05135.wem,AI Ambient (Group),23739,23739,c74e419a7d115ffe2efbeeeac0f45a56763183e0de88061e2cf4ac19871c4920,2026-05-21T21:09:52+00:00,b91be9bef3ef8b71eea9d7090ac0a5d9c203692771600380fc838035df7d5281,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05136.wem,AI Ambient (Group),22845,22845,9485c7a6dc183c00dbdb304caf2c42ea99848c1dd51ced25b702b3573181c718,2026-05-21T21:09:54+00:00,77ec565ff01720c27dbdfac2ea600250e29acd9871b00fefc47ce022503f230a,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05137.wem,AI Ambient (Group),36541,36541,96052abb4ac9b454a91a92adab61cd45f7d23ad229ebaeadaa5277019688a7fa,2026-05-21T21:09:56+00:00,8110729679a4967a4d5905aedcad8e3ada6e176a3cef58c03874165c02b029c3,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_safezone_protect_05138.wem,AI Ambient (Group),29449,29449,82c7cdeb1805163e26edd6918cdca8f6e8da9e044af4f2b1f1749f061983ed43,2026-05-21T21:09:58+00:00,27c49691d07fb8cf7e61d303c69b30014871bfb5490f157611967fe2f14da2f1,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_thank_01960.wem,AI Ambient (Group),14397,14397,7e6c3bd1b94ac40ed2774a6a838e7c03408aa2b084437ece33cc73860c0cb290,2026-05-21T21:10:00+00:00,4f2f3eaeeb8a3c415c3c03cf8d9f7c7e791ce5d6d9b6cc4f250fbd43be589313,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_thank_01961.wem,AI Ambient (Group),11893,11893,9c8e35f5da1a177cdbad71de7c1d441233ab97323f4549f39483dee2ef5de03c,2026-05-21T21:10:02+00:00,518bc3b1435a053aa370616054d0f28ad11aafd829886b8d2afbfb1b6477cde9,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_thank_01962.wem,AI Ambient (Group),16180,16180,464858a8b455a7e31f1fcf68c11c2b4b79ece7a8f886ca50f9d151b8642cf48b,2026-05-21T21:10:04+00:00,1deab9019f1188a4571f97c6ac5d1f13c70eee403dd88d3f1bde483605dd669e,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_thank_01963.wem,AI Ambient (Group),12097,12097,b92c8ee461cba6d5fadd1eb0d1695ca76e8c8dd9cd7446f6aee92f8f57ac8564,2026-05-21T21:10:06+00:00,e59358776291eb4d96ccce537a59754f95f62ac52c16880c985623fc67e5f397,True
0006,sound/ndm_adult_1_aidialogstringinfogroup_thank_01964.wem,AI Ambient (Group),15691,15691,9af97b19ca61ab9e12efbecc811e31130e30088cf3b116547c2dffe2d950beaf,2026-05-21T21:10:08+00:00,b1a26f976eaa3e38f8654d5af82e164856621d1b47000b132a481493e7606584,True
